,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
532,2012-09-15 00:40:21,french_+12dB_Q2.0_04000Hz,none,1,144,超脳形成
533,2012-09-15 00:40:37,pink_+6dB_Q2.0_00250Hz　こおおおおおお　むんく,none,1,144,超脳形成
534,2012-09-15 00:41:24,pink_+6dB_Q2.0_04000Hz　しー,none,1,144,超脳形成
535,2012-09-15 00:41:53,hamlet_+6dB_Q2.0_01000Hz,none,1,144,超脳形成
536,2012-09-15 00:42:13,igy_+6dB_Q2.0_01000Hz,none,1,144,超脳形成
537,2012-09-15 00:42:42,metheny_+12dB_Q2.0_00500Hz,none,1,144,超脳形成
538,2012-09-15 00:43:13,superstition_+12dB_Q2.0_01000Hz,none,1,144,超脳形成
539,2012-09-15 00:44:17,metheny_+6dB_Q2.0_02000Hz,none,1,144,超脳形成
540,2012-09-15 00:44:49,dv7_+6dB_Q2.0_01000Hz,none,1,144,超脳形成
541,2012-09-15 00:45:18,jsmp_+6dB_Q2.0_00125Hz,none,1,144,超脳形成
542,2012-09-15 00:46:11,kaki_king_+6dB_Q2.0_04000Hz,none,1,144,超脳形成
543,2012-09-15 00:46:54,pink_+6dB_Q2.0_08000Hz　つぃしー,none,1,144,超脳形成
544,2012-09-15 00:47:46,superstition_+12dB_Q2.0_02000Hz,none,1,144,超脳形成
545,2012-09-15 00:48:14,nuttin_+6dB_Q2.0_04000Hz,none,1,144,超脳形成
546,2012-09-15 00:48:43,igy_+6dB_Q2.0_04000Hz,none,1,144,超脳形成
547,2012-09-15 00:49:12,nuttin_+6dB_Q2.0_08000Hz,none,1,144,超脳形成
548,2012-09-15 00:49:36,i_like_rock_+6dB_Q2.0_00250Hz,none,1,144,超脳形成
549,2012-09-15 00:50:05,jsmp_+12dB_Q2.0_08000Hz,none,1,144,超脳形成
550,2012-09-15 00:50:17,superstition_+6dB_Q2.0_04000Hz,none,1,144,超脳形成
551,2012-09-15 00:50:37,gcref_+12dB_Q2.0_00500Hz,none,1,144,超脳形成
552,2012-09-15 00:50:57,gcref_+6dB_Q2.0_04000Hz,none,1,144,超脳形成
553,2012-09-15 00:51:26,metheny_+6dB_Q2.0_00125Hz,none,1,144,超脳形成
554,2012-09-15 00:51:47,igy_+12dB_Q2.0_02000Hz,none,1,144,超脳形成
555,2012-09-15 00:52:05,0101_+12dB_Q2.0_00500Hz,none,1,144,超脳形成
556,2012-09-15 00:52:37,dv7_+12dB_Q2.0_08000Hz,none,1,144,超脳形成
557,2012-09-15 00:53:07,oist_+12dB_Q2.0_00125Hz,none,1,144,超脳形成
558,2012-09-15 00:53:28,moondance_+12dB_Q2.0_00125Hz,none,1,144,超脳形成
559,2012-09-15 00:53:57,leonore_+12dB_Q2.0_02000Hz,none,1,144,超脳形成
560,2012-09-15 00:54:38,firebird_+6dB_Q2.0_04000Hz,none,1,144,超脳形成
561,2012-09-15 00:55:29,nuttin_+6dB_Q2.0_01000Hz,none,1,144,超脳形成
562,2012-09-15 00:55:42,superstition_+12dB_Q2.0_08000Hz,none,1,144,超脳形成
563,2012-09-15 00:55:57,moondance_+12dB_Q2.0_00500Hz,none,1,144,超脳形成
564,2012-09-15 00:56:17,igy_+6dB_Q2.0_08000Hz,none,1,144,超脳形成
565,2012-09-15 00:59:36,dragonforce_+6dB_Q2.0_08000Hz,none,1,144,超脳形成
566,2012-09-15 01:00:05,oist_+6dB_Q2.0_01000Hz,none,1,145,超脳形成
567,2012-09-15 01:00:36,urbanknights_+12dB_Q2.0_00500Hz,none,1,145,超脳形成
568,2012-09-15 01:01:00,dragonforce_+12dB_Q2.0_02000Hz,none,1,145,超脳形成
569,2012-09-15 01:01:28,nuttin_+12dB_Q2.0_00125Hz,none,1,145,超脳形成
570,2012-09-15 01:02:00,dv7_+12dB_Q2.0_02000Hz,none,1,145,超脳形成
571,2012-09-15 01:02:18,0101_+6dB_Q2.0_00250Hz,none,1,145,超脳形成
572,2012-09-15 01:02:49,urbanknights_+12dB_Q2.0_02000Hz,none,1,145,超脳形成
573,2012-09-15 01:03:18,leonore_+12dB_Q2.0_01000Hz,none,1,145,超脳形成
574,2012-09-15 01:04:50,igy_+12dB_Q2.0_00125Hz,none,1,145,超脳形成
575,2012-09-15 01:05:12,hamlet_+12dB_Q2.0_00125Hz,none,1,145,超脳形成
576,2012-09-15 01:05:41,jsmp_+12dB_Q2.0_00500Hz,none,1,145,超脳形成
577,2012-09-15 01:06:02,igy_+6dB_Q2.0_00500Hz,none,1,145,超脳形成
578,2012-09-15 01:06:25,i_like_rock_+12dB_Q2.0_02000Hz,none,1,145,超脳形成
579,2012-09-15 01:06:56,urbanknights_+12dB_Q2.0_01000Hz,none,1,145,超脳形成
580,2012-09-15 01:07:16,gcref_+12dB_Q2.0_01000Hz,none,1,145,超脳形成
581,2012-09-15 01:07:35,0101_+12dB_Q2.0_02000Hz,none,1,145,超脳形成
582,2012-09-15 01:08:04,jsmp_+6dB_Q2.0_00500Hz,none,1,145,超脳形成
583,2012-09-15 01:08:27,dragonforce_+12dB_Q2.0_00250Hz,none,1,145,超脳形成
584,2012-09-15 01:08:56,leonore_+12dB_Q2.0_00500Hz,none,1,145,超脳形成
585,2012-09-15 01:09:25,metheny_+6dB_Q2.0_08000Hz,none,1,145,超脳形成
586,2012-09-15 01:09:40,moondance_+12dB_Q2.0_04000Hz,none,1,145,超脳形成
587,2012-09-15 01:10:09,oist_+12dB_Q2.0_01000Hz,none,1,145,超脳形成
588,2012-09-15 01:11:14,dv7_+6dB_Q2.0_00500Hz,none,1,145,超脳形成
589,2012-09-15 01:12:14,moondance_+6dB_Q2.0_00250Hz,none,1,145,超脳形成
590,2012-09-15 02:34:43,french_+6dB_Q2.0_00250Hz,none,1,146,超脳形成
591,2012-09-15 02:35:02,0101_+12dB_Q2.0_01000Hz,none,1,146,超脳形成
592,2012-09-15 02:36:30,firebird_+6dB_Q2.0_00250Hz,none,1,146,超脳形成
593,2012-09-15 02:37:56,hamlet_+12dB_Q2.0_08000Hz,none,1,146,超脳形成
594,2012-09-15 02:39:42,leonore_+6dB_Q2.0_08000Hz,none,1,146,超脳形成
595,2012-09-15 02:40:05,0101_+12dB_Q2.0_00125Hz,none,1,146,超脳形成
596,2012-09-15 02:42:09,0101_gain_-4dB,none,1,146,album
597,2012-09-15 02:42:27,0101_gain_-10dB,none,1,146,album
598,2012-09-15 02:42:45,0101_gain_-6dB,none,1,146,album
599,2012-09-15 02:45:45,0101_gain_-20dB,none,1,146,album
600,2012-09-15 09:38:42,pink_+12dB_Q2.0_00250Hz  うー,none,1,153,超脳形成
601,2012-09-15 09:41:40,moondance_+12dB_Q2.0_08000Hz,none,1,153,超脳形成
602,2012-09-15 09:41:58,0101_+12dB_Q2.0_04000Hz,none,1,153,超脳形成
603,2012-09-15 09:42:15,pink_+6dB_Q2.0_00500Hz　こおおおおお　かるいふぃるたー感,none,1,153,超脳形成
604,2012-09-15 09:42:48,igy_+6dB_Q2.0_02000Hz,none,1,153,超脳形成
605,2012-09-15 09:43:05,hamlet_+12dB_Q2.0_04000Hz,none,1,153,超脳形成
606,2012-09-15 09:43:35,oist_+6dB_Q2.0_00500Hz,none,1,153,超脳形成
607,2012-09-15 09:43:57,dv7_+12dB_Q2.0_04000Hz,none,1,153,超脳形成
608,2012-09-15 09:44:20,jsmp_+12dB_Q2.0_00125Hz,none,1,153,超脳形成
609,2012-09-15 09:44:44,kaki_king_+12dB_Q2.0_00500Hz,none,1,153,超脳形成
610,2012-09-15 09:45:07,kaki_king_+12dB_Q2.0_00125Hz,none,1,153,超脳形成
611,2012-09-15 09:45:36,jsmp_+6dB_Q2.0_01000Hz,none,1,153,超脳形成
612,2012-09-15 09:45:58,hamlet_+12dB_Q2.0_00500Hz,none,1,153,超脳形成
613,2012-09-15 09:46:27,jsmp_+12dB_Q2.0_00250Hz,none,1,153,超脳形成
614,2012-09-15 09:46:40,superstition_+6dB_Q2.0_00500Hz,none,1,153,超脳形成
615,2012-09-15 09:46:52,superstition_+12dB_Q2.0_00250Hz,none,1,153,超脳形成
616,2012-09-15 09:47:50,urbanknights_+6dB_Q2.0_02000Hz,none,1,153,超脳形成
617,2012-09-15 09:48:33,dragonforce_+6dB_Q2.0_00250Hz,none,1,153,超脳形成
618,2012-09-15 09:48:57,dragonforce_+6dB_Q2.0_00500Hz,none,1,153,超脳形成
619,2012-09-15 09:49:10,dragonforce_+6dB_Q2.0_01000Hz,none,1,153,超脳形成
620,2012-09-15 09:49:34,dragonforce_+6dB_Q2.0_02000Hz,none,1,153,超脳形成
621,2012-09-15 11:28:39,kaki_king_+12dB_Q2.0_04000Hz,none,1,155,超脳形成
622,2012-09-15 11:29:03,jsmp_+12dB_Q2.0_04000Hz,none,1,155,超脳形成
623,2012-09-15 11:29:31,nuttin_+6dB_Q2.0_00125Hz,none,1,155,超脳形成
624,2012-09-15 11:29:49,pink_+12dB_Q2.0_00500Hz　こおお（お）,none,1,155,超脳形成
625,2012-09-15 11:29:57,pink_+12dB_Q2.0_01000Hz　はぁーあ,none,1,155,超脳形成
626,2012-09-15 11:30:04,pink_+12dB_Q2.0_02000Hz　しひぃぃぃえ,none,1,155,超脳形成
627,2012-09-15 11:30:15,pink_+12dB_Q2.0_04000Hz　い,none,1,155,超脳形成
628,2012-09-15 11:32:10,pink_+12dB_Q2.0_08000Hz　つぃー,none,1,155,超脳形成
629,2012-09-16 15:39:41,Simon From Sydney [Saw2 CD1 TRK 7] (Pram Remix),Electronica_Dance,8,15,Warp 10+3: The Remixes [Disc 1]
630,2012-09-16 15:43:49,Hey Hey! Can U Relate? (Luke Vibert Mix),Electronica_Dance,8,15,Warp 10+3: The Remixes [Disc 1]
631,2012-09-16 15:47:54,Kid For Today (Stereolab Remix),Electronica_Dance,8,15,Warp 10+3: The Remixes [Disc 1]
632,2012-09-16 15:53:00,When Face Was Face (Isan Remix),Electronica_Dance,8,15,Warp 10+3: The Remixes [Disc 1]
633,2012-09-16 16:24:26,Unreachable,Alternative & Punk,2,16,The Empyrean
634,2012-09-16 16:27:58,God,Alternative & Punk,2,16,The Empyrean
635,2012-09-16 16:36:29,Dark_Light,Alternative & Punk,2,16,The Empyrean
636,2012-09-16 16:40:32,Heaven,Alternative & Punk,2,16,The Empyrean
637,2012-09-16 18:04:45,はあとぶれいく,none,1,18,すとーりーず
638,2012-09-16 18:09:32,破裂音の朝,none,1,18,すとーりーず
639,2012-09-16 18:12:07,電球,none,1,18,すとーりーず
640,2012-09-16 18:14:33,気がつけばミッドナイト,none,1,18,すとーりーず
641,2012-09-16 18:18:07,暗黒屋,none,1,18,すとーりーず
642,2012-09-16 18:20:52,サンドペーパーざらざら,none,1,18,すとーりーず
643,2012-09-16 18:24:02,泥沼,none,1,18,すとーりーず
644,2012-09-17 00:44:44,西洋音楽史１,none,1,24,西洋音楽史
645,2012-09-17 12:40:07,中世ルネッサンスバロック,none,1,36,西洋音楽史
646,2012-09-18 00:17:58,たのしそう かなしそう,Pop,5,48,ピアノ
647,2012-09-18 00:30:58,Pigmen_New City Is Hey City,Soundtrack,10,48,Strange Curcus/HEADACHE Sounds Sampler CD A
648,2012-09-18 19:02:13,Gogol,Classical,4,67,Solo Piano
649,2012-09-18 19:05:21,Manifesto,Classical,4,67,Solo Piano
650,2012-09-18 19:08:44,Overnight,Classical,4,67,Solo Piano
651,2012-09-18 19:10:18,Bermuda Triangle,Classical,4,67,Solo Piano
652,2012-09-18 19:12:23,Dot,Classical,4,67,Solo Piano
653,2012-09-18 19:15:37,Armellodie,Classical,4,67,Solo Piano
654,2012-09-18 19:18:08,Carnivalse,Classical,4,67,Solo Piano
655,2012-09-18 19:20:13,Meischeid,Classical,4,67,Solo Piano
656,2012-09-18 19:22:47,Paristocrats,Classical,4,67,Solo Piano
657,2012-09-18 19:26:37,Gentle Threat,Classical,4,67,Solo Piano
658,2012-09-18 19:29:28,The Tourist,Classical,4,67,Solo Piano
659,2012-09-18 19:31:33,Salon Salloon,Classical,4,67,Solo Piano
660,2012-09-18 19:32:58,Oregano,Classical,4,67,Solo Piano
661,2012-09-18 19:34:28,Basmati,Classical,4,67,Solo Piano
662,2012-09-18 19:41:03,C.M Blues,Classical,4,67,Solo Piano
663,2012-09-18 19:43:13,One Note At A Time,Classical,4,67,Solo Piano
664,2012-09-18 19:43:34,Like Drawing Blood,Indie,22,67,Like Drawing Blood
665,2012-09-19 13:31:01,Cliffs,Ambient,29,85,Selected Ambient Works Volume II [Disc 1]
666,2012-09-19 13:37:35,Radiator,Ambient,29,85,Selected Ambient Works Volume II [Disc 1]
667,2012-09-19 13:45:19,Rhubarb,Ambient,29,85,Selected Ambient Works Volume II [Disc 1]
668,2012-09-19 15:19:33,Grass,Ambient,29,87,Selected Ambient Works Volume II [Disc 1]
669,2012-09-19 15:23:05,Mold,Ambient,29,87,Selected Ambient Works Volume II [Disc 1]
670,2012-09-19 15:31:56,Curtains,Ambient,29,87,Selected Ambient Works Volume II [Disc 1]
671,2012-09-19 18:24:12,17,Alternative & Punk,2,90,Musical
672,2012-09-19 18:37:02,Long Song,Alternative & Punk,2,90,Musical
673,2012-09-19 18:42:54,Merry go round!,Alternative & Punk,2,90,Musical
674,2012-09-19 19:05:43,Carnival,Alternative & Punk,2,91,Musical
675,2012-09-19 19:08:58,GOOD TIME MUSIC,Alternative & Punk,2,91,Musical
676,2012-09-19 19:32:38,sweet swinging,Alternative & Punk,2,91,Musical
677,2012-09-19 19:36:59,Bass_ Bass_ Bass,Alternative & Punk,2,91,Musical
678,2012-09-19 19:41:21,Epilogue,Alternative & Punk,2,91,Musical
679,2012-09-19 19:45:47,あい の ひびき,Alternative & Punk,2,91,Musical
680,2012-09-19 19:57:45,はなれ ばなれ,Alternative & Punk,2,91,JP
681,2012-09-19 20:01:36,いたくない いたくない,Alternative & Punk,2,92,JP
682,2012-09-19 20:04:49,タイムリミット (streeya mix),Alternative & Punk,2,92,JP
683,2012-09-19 20:12:28,パンと蜜をめしあがれ (JP version),Alternative & Punk,2,92,JP
684,2012-09-19 20:17:45,風邪をひいたひょうしに,Alternative & Punk,2,92,JP
685,2012-09-19 20:41:53,雲ゆき,Alternative & Punk,2,92,JP
686,2012-09-19 20:45:16,Our Songs (MUSIC FAIR Mix),Alternative & Punk,2,92,JP
687,2012-09-19 20:58:17,波よせて [Live],Alternative & Punk,2,92,3 peace ～live at 百年蔵～ [Disc 1]
688,2012-09-19 23:25:16,シカゴ [Live],Alternative & Punk,2,95,3 peace ～live at 百年蔵～ [Disc 1]
689,2012-09-19 23:29:33,はなれ ばなれ [Live],Alternative & Punk,2,95,3 peace ～live at 百年蔵～ [Disc 1]
690,2012-09-19 23:36:34,柏手 [Live],Alternative & Punk,2,95,3 peace ～live at 百年蔵～ [Disc 1]
691,2012-09-19 23:52:16,ベートーヴェン:ピアノソナタ第17番ニ短調 作品31-2「テンペスト」~第3楽章アレグレット,Classical,4,95,グレン・グールド 坂本龍一セレクション [Disc 2]
692,2012-09-19 23:54:13,スクリャービン:2つの小品 作品57 -1,Classical,4,95,グレン・グールド 坂本龍一セレクション [Disc 2]
693,2012-09-19 23:56:45,スクリャービン:2つの小品 作品57 -2,Classical,4,95,グレン・グールド 坂本龍一セレクション [Disc 2]
694,2012-09-20 00:00:43,ベートーヴェン:ピアノソナタ第1番ヘ短調　作品2-1 ~第1楽章アレグロ,Classical,4,96,グレン・グールド 坂本龍一セレクション [Disc 2]
695,2012-09-20 00:02:24,シベリウス:ソナチネ第1番嬰ヘ短調作品67-1 ~第3楽章アレグロ・モデラート,Classical,4,96,グレン・グールド 坂本龍一セレクション [Disc 2]
696,2012-09-20 00:06:16,Hindemith: Das Marienleben_ Op. 27 - Geburt Maria,Classical,4,96,グレン・グールド 坂本龍一セレクション [Disc 2]
697,2012-09-20 00:09:30,Hindemith: Das Marienleben_ Op. 27 - Stillung Maria Mit Dem Auferstandenen,Classical,4,96,グレン・グールド 坂本龍一セレクション [Disc 2]
698,2012-09-20 00:14:19,バッハ:協奏曲ニ短調BWV 974(アレッサンドロ・マルチェッロ原曲)~第2楽章アダージョ,Classical,4,96,グレン・グールド 坂本龍一セレクション [Disc 2]
699,2012-09-20 00:30:37,ベルク:ピアノ・ソナタ 作品1,Classical,4,96,グレン・グールド 坂本龍一セレクション[DISC1]
700,2012-09-20 00:49:23,ウェーベルン:変奏曲 作品27-3,Classical,4,96,グレン・グールド 坂本龍一セレクション[DISC1]
701,2012-09-20 00:52:17,シェーンベルク:5つのピアノ曲 作品23.～第5曲,Classical,4,96,グレン・グールド 坂本龍一セレクション[DISC1]
702,2012-09-20 00:58:23,ベートーヴェン:ピアノ・ソナタ第8番 作品13「悲愴」～第1楽章,Classical,4,96,グレン・グールド 坂本龍一セレクション[DISC1]
703,2012-09-20 01:03:09,ベートーヴェン:ピアノ・ソナタ第8番 作品13「悲愴」～第2楽章,Classical,4,97,グレン・グールド 坂本龍一セレクション[DISC1]
704,2012-09-20 01:10:24,バード:パヴァーヌとガイヤルド第1番,Classical,4,97,グレン・グールド 坂本龍一セレクション[DISC1]
705,2012-09-20 01:18:27,スクリャービン:ピアノ・ソナタ第3番 作品23～第1楽章,Classical,4,97,グレン・グールド 坂本龍一セレクション[DISC1]
706,2012-09-20 08:03:48,KmtKskのテーマ,none,1,104,2011~2012
707,2012-09-20 11:18:33,恋わずらい [Live],Alternative & Punk,2,107,3 peace ～live at 百年蔵～ [Disc 2]
708,2012-09-20 11:26:52,カルアミルク [Live],Alternative & Punk,2,107,3 peace ～live at 百年蔵～ [Disc 2]
709,2012-09-20 11:33:11,Folklore [Live],Alternative & Punk,2,107,3 peace ～live at 百年蔵～ [Disc 2]
710,2012-09-20 11:39:40,バイタルサイン [Live],Alternative & Punk,2,107,3 peace ～live at 百年蔵～ [Disc 2]
711,2012-09-20 11:56:53,バイタルサイン [stereo mix],Alternative & Punk,2,107,てん、 [Disc 2] [stereo mix]
712,2012-09-20 12:02:13,loop bridge [stereo mix],Alternative & Punk,2,108,てん、 [Disc 2] [stereo mix]
713,2012-09-20 12:49:52,柏手 [stereo mix],Alternative & Punk,2,108,てん、 [Disc 2] [stereo mix]
714,2012-09-20 12:56:55,インパクト [stereo mix],Alternative & Punk,2,108,てん、 [Disc 2] [stereo mix]
715,2012-09-20 14:02:55,Re - 雲ゆき,Alternative & Punk,2,110,Re-clammbon
716,2012-09-20 14:24:58,emolition man,none,1,110,true men of non-doing
717,2012-09-20 14:29:02,napolitan,none,1,110,true men of non-doing
718,2012-09-20 14:34:34,i'm in love,none,1,110,true men of non-doing
719,2012-09-20 14:41:51,True Men Don't Kill Coyotes,Rock,6,110,Red Hot Chili Peppers
720,2012-09-20 14:50:18,If You Want Me To Stay,Rock,6,110,Freaky Styley
721,2012-09-20 14:52:31,Sex Rap,Rock,6,110,Freaky Styley
722,2012-09-20 15:14:09,Thirty Dirty Birds,Rock,6,111,Freaky Styley
723,2012-09-20 15:22:19,Usually Just A T-Shirt,オルタナティブ,19,111,Niandra LaDes /  Cassette
724,2012-09-20 15:25:16,As Can Be,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
725,2012-09-20 15:29:05,My Smile Is A Rifle,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
726,2012-09-20 15:31:10,Head (Beach Arab),Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
727,2012-09-20 15:34:29,Big Takeover,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
728,2012-09-20 15:36:59,Curtains,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
729,2012-09-20 15:39:12,Running Away Into You,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
730,2012-09-20 15:42:52,Mascara,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
731,2012-09-20 15:44:33,Been Insane,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
732,2012-09-20 15:46:20,Skin Blues,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
733,2012-09-20 15:49:37,Your Pussy's Glued To A Building On Fire,Alternative & Punk,2,111,Niandra Lades And Usually Just A T-Shirt
734,2012-09-20 16:07:26,Blood On My Neck From Success,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
735,2012-09-20 16:09:26,Ten To Butter Blood Voodoo,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
736,2012-09-20 16:10:01,Untitled _1,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
737,2012-09-20 16:14:23,Untitled _2,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
738,2012-09-20 16:16:13,Untitled _3,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
739,2012-09-20 16:17:51,Untitled _4,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
740,2012-09-20 16:19:22,Untitled _5,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
741,2012-09-20 16:20:51,Untitled _6,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
742,2012-09-20 16:22:33,Untitled _7,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
743,2012-09-20 16:30:29,Untitled _8,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
744,2012-09-20 16:37:33,Untitled _9,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
745,2012-09-20 16:37:59,Untitled _10,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
746,2012-09-20 16:39:50,Untitled _11,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
747,2012-09-20 16:45:17,Untitled _12,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
748,2012-09-20 16:47:10,Untitled _13,Alternative & Punk,2,112,Niandra Lades And Usually Just A T-Shirt
749,2012-09-20 16:55:18,Enter a Uh,ロック,7,112,Smile From the Streets You Hold
750,2012-09-20 16:56:55,The Other,ロック,7,112,Smile From the Streets You Hold
751,2012-09-20 16:58:34,Life's a Bath,ロック,7,112,Smile From the Streets You Hold
752,2012-09-20 17:00:53,A Fall Thru the Ground,ロック,7,113,Smile From the Streets You Hold
753,2012-09-20 17:35:59,Poppy Man,ロック,7,113,Smile From the Streets You Hold
754,2012-09-20 17:44:46,I May Again Know John,ロック,7,113,Smile From the Streets You Hold
755,2012-09-20 17:47:19,I'm Always,ロック,7,113,Smile From the Streets You Hold
756,2012-09-20 17:51:34,Nigger Song,ロック,7,113,Smile From the Streets You Hold
757,2012-09-20 17:54:09,Femininity,ロック,7,113,Smile From the Streets You Hold
758,2012-09-20 18:00:22,Breathe,ロック,7,114,Smile From the Streets You Hold
759,2012-09-20 18:02:30,More,ロック,7,114,Smile From the Streets You Hold
760,2012-09-20 18:05:27,For Air,ロック,7,114,Smile From the Streets You Hold
761,2012-09-20 18:09:26,Height Down,none,1,114,Smile From the Streets You Hold
762,2012-09-20 18:12:32,Well_ I've Been,misc,43,114,Smile From the Streets You Hold
763,2012-09-20 18:17:10,Smile from the Streets You Hold,none,1,114,Smile From the Streets You Hold
764,2012-09-20 18:18:40,I Can't See Until I See Your Eyes,misc,43,114,Smile From the Streets You Hold
765,2012-09-20 18:20:57,Estress,Alternative-Rock,49,114,Smile From the Streets You Hold
766,2012-09-20 18:23:15,Estress,none,1,114,Smile From the Streets You Hold
767,2012-09-20 18:25:35,Untitled,none,1,114,Smile From The Streets You Hold
768,2012-09-20 18:27:58,Ants,ロック,7,114,Smile From the Streets You Hold
769,2012-09-20 18:31:03,Well I've Been,ブルース,12,114,Smile From the Streets You Hold
770,2012-09-20 18:34:40,Going Inside,Alternative & Punk,2,114,To Record Only Water For Ten Days
771,2012-09-20 18:36:33,Someone's,Alternative & Punk,2,114,To Record Only Water For Ten Days
772,2012-09-20 18:40:47,The First Season,Alternative & Punk,2,114,To Record Only Water For Ten Days
773,2012-09-20 18:42:46,Wind Up Space,Alternative & Punk,2,114,To Record Only Water For Ten Days
774,2012-09-20 18:46:53,Away And Anyware,Alternative & Punk,2,114,To Record Only Water For Ten Days
775,2012-09-20 19:02:35,Remain,Alternative & Punk,2,115,To Record Only Water For Ten Days
776,2012-09-20 19:04:45,Fallout,Alternative & Punk,2,115,To Record Only Water For Ten Days
777,2012-09-20 19:05:56,Ramparts,Alternative & Punk,2,115,To Record Only Water For Ten Days
778,2012-09-20 19:09:29,With No One,Alternative & Punk,2,115,To Record Only Water For Ten Days
779,2012-09-20 19:12:11,Murderers,Alternative & Punk,2,115,To Record Only Water For Ten Days
780,2012-09-20 19:14:33,Invisible Movemant,Alternative & Punk,2,115,To Record Only Water For Ten Days
781,2012-09-20 19:16:19,Representing,Alternative & Punk,2,115,To Record Only Water For Ten Days
782,2012-09-20 19:18:33,In Rhyme,Alternative & Punk,2,115,To Record Only Water For Ten Days
783,2012-09-20 19:21:37,Saturation,Alternative & Punk,2,115,To Record Only Water For Ten Days
784,2012-09-20 19:25:07,Moments Have You,Alternative & Punk,2,115,To Record Only Water For Ten Days
785,2012-09-20 19:27:17,So Would Have I,none,1,115,From the Sound Inside
786,2012-09-20 19:30:42,Three Thoughts,none,1,115,From the Sound Inside
787,2012-09-20 19:32:37,I Go Through These Walls,none,1,115,From the Sound Inside
788,2012-09-20 19:35:40,Saturation (Unmastered),none,1,115,From the Sound Inside
789,2012-09-20 19:40:18,Interstate Sex,none,1,115,From the Sound Inside
790,2012-09-20 19:42:29,Dying (I Don't Mind),none,1,115,From the Sound Inside
791,2012-09-20 19:44:19,With Love,none,1,115,From the Sound Inside
792,2012-09-20 19:48:11,Slow Down,none,1,115,From the Sound Inside
793,2012-09-20 19:49:52,Sailing Outdoors,none,1,115,From the Sound Inside
794,2012-09-20 19:51:27,Place to Drive,none,1,115,From the Sound Inside
795,2012-09-20 19:54:09,Penetrate Time (Lou Bergs),none,1,115,From the Sound Inside
796,2012-09-20 19:56:08,Murmur,none,1,115,From the Sound Inside
797,2012-09-20 19:58:05,Nature Falls,none,1,115,From the Sound Inside
798,2012-09-20 19:59:10,Leaving You,none,1,115,From the Sound Inside
799,2012-09-20 20:01:14,I Will Always Be Beat Down,none,1,116,From the Sound Inside
800,2012-09-20 20:02:18,How High,none,1,116,From the Sound Inside
801,2012-09-20 20:04:29,Fallout (Unmastered),none,1,116,From the Sound Inside
802,2012-09-20 20:19:21,The Battle of Time,none,1,116,From the Sound Inside
803,2012-09-20 20:21:30,Beginning Again (Unmastered),none,1,116,From the Sound Inside
804,2012-09-20 20:23:29,Cut Myself Out,none,1,116,From the Sound Inside
805,2012-09-20 20:25:41,Fallout (Alternative),none,1,116,From the Sound Inside
806,2012-09-20 20:31:56,Carvel,Alternative & Punk,2,116,Shadows Collide With People
807,2012-09-20 20:36:31,Omission,Alternative & Punk,2,116,Shadows Collide With People
808,2012-09-20 20:39:29,Regret,Alternative & Punk,2,116,Shadows Collide With People
809,2012-09-20 20:43:27,Ricky,Alternative & Punk,2,116,Shadows Collide With People
810,2012-09-20 20:45:10,Second Walk,Alternative & Punk,2,116,Shadows Collide With People
811,2012-09-20 20:47:49,Every Person,Alternative & Punk,2,116,Shadows Collide With People
812,2012-09-20 20:51:39,Double-0 Ghost 27,Alternative & Punk,2,116,Shadows Collide With People
813,2012-09-20 20:55:11,Wednesday's Song,Alternative & Punk,2,116,Shadows Collide With People
814,2012-09-20 20:57:12,This Cold,Alternative & Punk,2,116,Shadows Collide With People
815,2012-09-20 21:00:07,Failure 33 Object,Alternative & Punk,2,117,Shadows Collide With People
816,2012-09-20 21:06:29,Song To Sing When I'm Lonely,Alternative & Punk,2,117,Shadows Collide With People
817,2012-09-20 21:09:53,Time Goes Back,Alternative & Punk,2,117,Shadows Collide With People
